record.id	node.id	part_age	cont_age	w	m	c
7650	2859	26	63	170390	0.0726961450079881	4.2664560718345e-07
7651	2953	27	63	170390	0.0728638166019543	4.27629653160129e-07
7652	3046	28	63	170390	0.0758159387812982	4.44955330602137e-07
7653	3138	29	63	170390	0.0807580129949998	4.73959815687539e-07
7654	3229	30	63	170390	0.0879348172771663	5.16079683532873e-07
7655	3319	31	63	170390	0.095431207702526	5.60075166984717e-07
7656	3408	32	63	170390	0.104069251610781	6.10770888026179e-07
7657	3496	33	63	170390	0.114309204990637	6.70868037975452e-07
7658	3583	34	63	170390	0.122838447254587	7.20925214241369e-07
7659	3669	35	63	170390	0.127037484709185	7.45568899050327e-07
7660	3754	36	63	170390	0.128275179460128	7.52832792183393e-07
7661	3838	37	63	170390	0.123891352111563	7.27104595994853e-07
7662	3921	38	63	170390	0.119797872369288	7.03080417684654e-07
7663	4003	39	63	170390	0.112468901437993	6.60067500663145e-07
7664	4084	40	63	170390	0.10493475351527	6.15850422649626e-07
7665	4164	41	63	170390	0.0965826256935971	5.66832711389149e-07
7666	4243	42	63	170390	0.0890357436275375	5.22540898101635e-07
7667	4321	43	63	170390	0.0808180707774152	4.74312288147281e-07
7668	4398	44	63	170390	0.0725222387066547	4.25624970401166e-07
7669	4474	45	63	170390	0.0660035267246718	3.87367373230071e-07
7670	4549	46	63	170390	0.0621655958894703	3.64842983094491e-07
7671	4623	47	63	170390	0.0621716942025548	3.64878773417189e-07
7672	4696	48	63	170390	0.0659499133267859	3.87052722147931e-07
7673	4768	49	63	170390	0.0728582556046507	4.27597016284117e-07
7674	4839	50	63	170390	0.0822829209049324	4.82909330975599e-07
7675	4909	51	63	170390	0.0913310100970073	5.36011562280693e-07
7676	4978	52	63	170390	0.100047166829648	5.87165718819461e-07
7677	5046	53	63	170390	0.108426657671523	6.3634402060874e-07
7678	5113	54	63	170390	0.115204226380447	6.76120819182153e-07
7679	5179	55	63	170390	0.122411120934124	7.1841728349154e-07
7680	5244	56	63	170390	0.130211707862542	7.64198062459896e-07
7681	5308	57	63	170390	0.143325075634616	8.41158962583581e-07
7682	5371	58	63	170390	0.162197281568548	9.51917844759361e-07
7683	5433	59	63	170390	0.18278000176532	1.0727155453097e-06
7684	5494	60	63	170390	0.19694485490476	1.15584749635988e-06
7685	5554	61	63	170390	0.209272635650179	1.22819787340912e-06
7686	5613	62	63	170390	0.232018151550954	1.36168878191768e-06
7687	5671	63	63	170390	0.275676562712381	1.61791515178345e-06
7688	5672	64	63	170390	0.243628359376442	1.42982780313658e-06
7689	5673	65	63	170390	0.216433020645161	1.27022137828019e-06
7690	5674	66	63	170390	0.19385323299978	1.13770311050989e-06
7691	5675	67	63	170390	0.177163404626086	1.03975236003337e-06
7692	5676	68	63	170390	0.170695196348317	1.00179116349737e-06
7693	5677	69	63	170390	0.170920855649012	1.00311553288932e-06
7694	5678	70	63	170390	0.167908361182718	9.85435537195366e-07
7695	5679	71	63	170390	0.155750107051489	9.14080093030629e-07
7696	5680	72	63	170390	0.136924702907878	8.03595885368141e-07
7697	5681	73	63	170390	0.116748015954191	6.85181148859625e-07
7698	5682	74	63	170390	0.0991043889720959	5.81632660203626e-07
7699	5683	75	63	170390	0.0865900048043007	5.08187128377843e-07
7700	5684	76	63	170390	0.077416352380764	4.54347980402395e-07
7701	5685	77	63	170390	0.0706651186330307	4.14725738793537e-07
7702	5686	78	63	170390	0.0659767363571857	3.87210143536509e-07
7703	5687	79	63	170390	0.0624022707992598	3.662320018737e-07
7704	5688	80	63	170390	0.0581500496005461	3.41276187572898e-07
7705	5689	81	63	170390	0.0541119279722593	3.17576899890013e-07
7706	5690	82	63	170390	0.0507855527011587	2.98054772587351e-07
7707	5691	83	63	170390	0.0483925549432643	2.84010534322814e-07
7708	5692	84	63	170390	0.0469215961751019	2.7537764056049e-07
7709	5693	85	63	170390	0.0462021371133856	2.71155215173341e-07
7710	5694	86	63	170390	0.045984086117113	2.69875498075668e-07
7711	5695	87	63	170390	0.0462857573487227	2.71645973054303e-07
7712	5696	88	63	170390	0.0470829456282874	2.76324582594562e-07
7713	5697	89	63	170390	0.0482692983564523	2.83287155093916e-07
7714	5698	90	63	170390	0.0496508566042569	2.91395367123991e-07
7715	5699	91	63	170390	0.0509204493380131	2.98846465978127e-07
7716	5700	92	63	170390	0.0516850055050017	3.03333561271212e-07
7717	5701	93	63	170390	0.0518361150177586	3.04220406231343e-07
7718	5702	94	63	170390	0.0512545287510753	3.00807140977025e-07
7719	5703	95	63	170390	0.0501262298043551	2.94185279678121e-07
7720	5704	96	63	170390	0.0486490846007466	2.85516078412739e-07
7721	5705	97	63	170390	0.0469958647224671	2.75813514422602e-07
7722	5706	98	63	170390	0.045327204576932	2.66020333217513e-07
7723	5707	99	63	170390	0.0437536583676021	2.56785365148202e-07
7724	5708	100	63	170390	0.0423336303677869	2.48451378412976e-07
7725	5709	101	63	170390	0.0410904992627165	2.41155579920867e-07
7726	5710	102	63	170390	0.0400276112570738	2.34917608175795e-07
7727	5711	103	63	170390	0.0391377073122737	2.29694860685919e-07
7728	5712	104	63	170390	0.0384081931150289	2.25413422824279e-07
7729	5713	105	63	170390	0.0378245415622452	2.21988036635044e-07
7730	5714	106	63	170390	0.0373722779632154	2.19333751764865e-07
7731	5715	107	63	170390	0.0370374655708265	2.17368774991646e-07
7732	5716	108	63	170390	0.0368074656920614	2.16018931228719e-07
7733	5717	109	63	170390	0.0366707119566424	2.15216338732569e-07
7734	5718	110	63	170390	0.036616239121697	2.14896643709707e-07
7735	5719	111	63	170390	0.0366334429229939	2.14997610910229e-07
7736	5720	112	63	170390	0.0367120226826253	2.15458786798669e-07
7737	5721	113	63	170390	0.0368419721804427	2.16221445979475e-07
7738	5722	114	63	170390	0.0370134351579156	2.17227743165183e-07
7739	5723	115	63	170390	0.0372161345425308	2.18417363357772e-07
7740	5724	116	63	170390	0.0374379334348931	2.19719076441652e-07
7741	5725	117	63	170390	0.0376629186601264	2.2103948975953e-07
7742	5726	118	63	170390	0.0378750452198579	2.22284436996643e-07
7743	5727	119	63	170390	0.0380802811483364	2.23488943883658e-07
7744	5728	120	63	170390	0.0382846162927984	2.24688164169249e-07
7745	65	0	64	156479	0.0647184592100392	4.13591978540502e-07
7746	185	1	64	156479	0.0659540691922882	4.21488309564147e-07
7747	304	2	64	156479	0.0648848910980864	4.1465558380413e-07
7748	422	3	64	156479	0.0621531072219386	3.97197753193327e-07
7749	539	4	64	156479	0.0604305013407647	3.86189209675194e-07
7750	655	5	64	156479	0.0578323518101915	3.69585387241684e-07
7751	770	6	64	156479	0.0537158268155587	3.43278183114403e-07
7752	884	7	64	156479	0.049486087818497	3.1624746974672e-07
7753	997	8	64	156479	0.0440991176373017	2.81821315558648e-07
7754	1109	9	64	156479	0.0374343204798257	2.39229036994266e-07
7755	1220	10	64	156479	0.0310408767562425	1.98370878879866e-07
7756	1330	11	64	156479	0.0260736234899777	1.66626981831285e-07
7757	1439	12	64	156479	0.0228720701285299	1.46167026428658e-07
7758	1547	13	64	156479	0.0210379903479268	1.34446094031319e-07
7759	1654	14	64	156479	0.0206722066025877	1.3210850403305e-07
7760	1760	15	64	156479	0.0216561954857978	1.383968167345e-07
7761	1865	16	64	156479	0.0237104930609927	1.51525080432471e-07
7762	1969	17	64	156479	0.0273091463565907	1.74522756130795e-07
7763	2072	18	64	156479	0.0326521502173154	2.08667937661382e-07
7764	2174	19	64	156479	0.0391426605628976	2.50146413019623e-07
7765	2275	20	64	156479	0.0468568487699576	2.99444965586166e-07
7766	2375	21	64	156479	0.0539152377988608	3.44552545701729e-07
7767	2474	22	64	156479	0.0601543158713147	3.84424209455037e-07
7768	2572	23	64	156479	0.0641611426185732	4.10030372245306e-07
7769	2669	24	64	156479	0.0659322236976661	4.21348703005937e-07
7770	2765	25	64	156479	0.065253575928239	4.17011713573316e-07
7771	2860	26	64	156479	0.0641119305473965	4.09715875915596e-07
7772	2954	27	64	156479	0.064504871828302	4.12227019780942e-07
7773	3047	28	64	156479	0.0668434048264167	4.27171728004503e-07
7774	3139	29	64	156479	0.0701807091692904	4.48499218229222e-07
7775	3230	30	64	156479	0.0750416963806887	4.79564007826537e-07
7776	3320	31	64	156479	0.0786125936956684	5.02384305214555e-07
7777	3409	32	64	156479	0.0835848853369929	5.34160400673528e-07
7778	3497	33	64	156479	0.0918691755606518	5.8710226650638e-07
7779	3584	34	64	156479	0.0996480603715223	6.36814271381606e-07
7780	3670	35	64	156479	0.103858875855417	6.63724051504783e-07
7781	3755	36	64	156479	0.1058564101237	6.76489561690068e-07
7782	3839	37	64	156479	0.103432070043968	6.60996491822982e-07
7783	3922	38	64	156479	0.101924060059795	6.51359352116226e-07
7784	4004	39	64	156479	0.0995686224686526	6.36306612827617e-07
7785	4085	40	64	156479	0.0947058346193617	6.05230316012766e-07
7786	4165	41	64	156479	0.0874391198553043	5.58791402394598e-07
7787	4244	42	64	156479	0.0800435414264281	5.11528968273238e-07
7788	4322	43	64	156479	0.0723442365097709	4.62325529366694e-07
7789	4399	44	64	156479	0.0640970015225331	4.09620469983404e-07
7790	4475	45	64	156479	0.0567269489410595	3.62521162207449e-07
7791	4550	46	64	156479	0.0528492258817873	3.37740053820559e-07
7792	4624	47	64	156479	0.0527210289330543	3.36920794055779e-07
7793	4697	48	64	156479	0.0559803057589484	3.57749638986371e-07
7794	4769	49	64	156479	0.0614276645789043	3.92561714855695e-07
7795	4840	50	64	156479	0.0686864637225338	4.3895004264172e-07
7796	4910	51	64	156479	0.0766508604207172	4.89847586070445e-07
7797	4979	52	64	156479	0.0831616393268802	5.31455590378774e-07
7798	5047	53	64	156479	0.0887041584992779	5.66875801221109e-07
7799	5114	54	64	156479	0.0959144894793487	6.12954386718657e-07
7800	5180	55	64	156479	0.101175333657888	6.46574515800128e-07
7801	5245	56	64	156479	0.106940713364553	6.83418946724819e-07
7802	5309	57	64	156479	0.116350878828059	7.43555869017945e-07
7803	5372	58	64	156479	0.130491453343188	8.33923103695626e-07
7804	5434	59	64	156479	0.145297042875847	9.28540205879683e-07
7805	5495	60	64	156479	0.160824584899957	1.02777104212039e-06
7806	5555	61	64	156479	0.178389744615069	1.14002354702592e-06
7807	5614	62	64	156479	0.199280346564173	1.27352773576118e-06
7808	5672	63	64	156479	0.223738024807009	1.42982780313658e-06
7809	5729	64	64	156479	0.257043697983679	1.64267216676793e-06
7810	5730	65	64	156479	0.214196534524403	1.36885163200432e-06
7811	5731	66	64	156479	0.192836835645778	1.23234961653499e-06
7812	5732	67	64	156479	0.179475241517101	1.14696056031225e-06
7813	5733	68	64	156479	0.17310030935632	1.1062207028184e-06
7814	5734	69	64	156479	0.171699335204309	1.09726758992778e-06
7815	5735	70	64	156479	0.166698095509759	1.0653064980589e-06
7816	5736	71	64	156479	0.154820609523473	9.8940183362287e-07
7817	5737	72	64	156479	0.139738443682353	8.93017233509627e-07
7818	5738	73	64	156479	0.123104040047223	7.86712849949341e-07
7819	5739	74	64	156479	0.107070272617132	6.84246912474719e-07
7820	5740	75	64	156479	0.0944223811532602	6.03418868686918e-07
7821	5741	76	64	156479	0.0844455899417562	5.39660848687403e-07
7822	5742	77	64	156479	0.0764535491704352	4.88586642108112e-07
7823	5743	78	64	156479	0.0691666189860926	4.42018539140029e-07
7824	5744	79	64	156479	0.0632056860402874	4.03924399058579e-07
7825	5745	80	64	156479	0.0581605929621194	3.71683056270294e-07
7826	5746	81	64	156479	0.0539708777101526	3.44908120004298e-07
7827	5747	82	64	156479	0.0506891723557932	3.23935942559661e-07
7828	5748	83	64	156479	0.0483019398483335	3.086800136014e-07
7829	5749	84	64	156479	0.0467180214922785	2.98557771280993e-07
7830	5750	85	64	156479	0.0458199164002595	2.92818310445871e-07
7831	5751	86	64	156479	0.045498696372695	2.90765510852542e-07
7832	5752	87	64	156479	0.0456664011526456	2.91837250702302e-07
7833	5753	88	64	156479	0.0462351844938597	2.95472136797013e-07
7834	5754	89	64	156479	0.0471036981494665	3.01022489595834e-07
7835	5755	90	64	156479	0.0481200037987802	3.07517326917863e-07
7836	5756	91	64	156479	0.0490955169325729	3.13751474207867e-07
7837	5757	92	64	156479	0.0498517614895349	3.18584356300429e-07
7838	5758	93	64	156479	0.0501737014770101	3.20641756893961e-07
7839	5759	94	64	156479	0.0494983254616124	3.1632567604351e-07
7840	5760	95	64	156479	0.0482697180431081	3.08474095841027e-07
7841	5761	96	64	156479	0.0465577345790879	2.97533436301919e-07
7842	5762	97	64	156479	0.0446634229527636	2.85427584230239e-07
7843	5763	98	64	156479	0.0428091487348482	2.73577596577484e-07
7844	5764	99	64	156479	0.0411033513693737	2.6267647012937e-07
7845	5765	100	64	156479	0.0395887220798396	2.52997028865468e-07
7846	5766	101	64	156479	0.0382761093057283	2.44608601190756e-07
7847	5767	102	64	156479	0.0371606376434554	2.37480030185874e-07
7848	5768	103	64	156479	0.036229779808639	2.3153125856274e-07
7849	5769	104	64	156479	0.0354676227522929	2.26660591851257e-07
7850	5770	105	64	156479	0.0348574060694966	2.22760920439782e-07
7851	5771	106	64	156479	0.034382793578065	2.19727845768857e-07
7852	5772	107	64	156479	0.0340283468256551	2.17462706341778e-07
7853	5773	108	64	156479	0.0337799078413254	2.15875023749675e-07
7854	5774	109	64	156479	0.0336246518554615	2.14882839585258e-07
7855	5775	110	64	156479	0.0335508485333847	2.14411189574222e-07
7856	5776	111	64	156479	0.0335475726861302	2.14390254833749e-07
7857	5777	112	64	156479	0.0336044934852897	2.14754014821732e-07
7858	5778	113	64	156479	0.0337117320685967	2.15439337346204e-07
7859	5779	114	64	156479	0.0338597037953673	2.16384970477619e-07
7860	5780	115	64	156479	0.0340388542795797	2.17529855632895e-07
7861	5781	116	64	156479	0.0342389460715947	2.18808569019451e-07
7862	5782	117	64	156479	0.0344455318635227	2.20128783181914e-07
7863	5783	118	64	156479	0.0346238342855899	2.21268248682506e-07
7864	5784	119	64	156479	0.0347986125666046	2.22385192687866e-07
7865	5785	120	64	156479	0.0349744029168644	2.2350860445724e-07
7866	66	0	65	147934	0.0526031954851383	3.55585568463898e-07
7867	186	1	65	147934	0.0533519879034476	3.6064723392491e-07
7868	305	2	65	147934	0.051964882144901	3.51270716298491e-07
7869	423	3	65	147934	0.0498913998133107	3.37254450047391e-07
7870	540	4	65	147934	0.0489719458233802	3.31039151401167e-07
7871	656	5	65	147934	0.0486667325499158	3.28975979490285e-07
7872	771	6	65	147934	0.0476474964861989	3.2208617685048e-07
7873	885	7	65	147934	0.0457702174839947	3.09396200224388e-07
7874	998	8	65	147934	0.042596187296881	2.87940482220997e-07
7875	1110	9	65	147934	0.0374478547649136	2.53138931989358e-07
7876	1221	10	65	147934	0.0317866010199462	2.14870151688903e-07
7877	1331	11	65	147934	0.0268318950184087	1.81377472510773e-07
7878	1440	12	65	147934	0.0233653931242391	1.57944712670779e-07
7879	1548	13	65	147934	0.0213654791818689	1.4442575190199e-07
7880	1655	14	65	147934	0.020725948422694	1.4010267026305e-07
7881	1761	15	65	147934	0.021262428806016	1.43729154934065e-07
7882	1866	16	65	147934	0.0229456942993805	1.55107644621118e-07
7883	1970	17	65	147934	0.0258855234637907	1.74980217284672e-07
7884	2073	18	65	147934	0.0302297067602749	2.04345902634113e-07
7885	2175	19	65	147934	0.0357882044947594	2.41920075809208e-07
7886	2276	20	65	147934	0.0419171575204074	2.83350396260544e-07
7887	2376	21	65	147934	0.047938678418606	3.24054500105493e-07
7888	2475	22	65	147934	0.0530858863426197	3.58848448244621e-07
7889	2573	23	65	147934	0.0569479433988969	3.84955070496958e-07
7890	2670	24	65	147934	0.0594647086934663	4.01967828176527e-07
7891	2766	25	65	147934	0.059654802000633	4.03252815449004e-07
7892	2861	26	65	147934	0.0589889217007937	3.98751616942648e-07
7893	2955	27	65	147934	0.0589427424520563	3.98439455784717e-07
7894	3048	28	65	147934	0.0603697090829989	4.08085423790332e-07
7895	3140	29	65	147934	0.0615234515681715	4.15884459070744e-07
7896	3231	30	65	147934	0.0633194553188211	4.28025033588094e-07
7897	3321	31	65	147934	0.0655419696696403	4.43048722198009e-07
7898	3410	32	65	147934	0.0687758402084433	4.64908947290301e-07
7899	3498	33	65	147934	0.0737828269519996	4.98755032325224e-07
7900	3585	34	65	147934	0.0792257843453686	5.35548179224307e-07
7901	3671	35	65	147934	0.0836582938081523	5.65510929253264e-07
7902	3756	36	65	147934	0.0862019888059172	5.82705725566247e-07
7903	3840	37	65	147934	0.0872061524177368	5.8949364187906e-07
7904	3923	38	65	147934	0.088583887753481	5.98806817590824e-07
7905	4005	39	65	147934	0.088982285099482	6.01499892516135e-07
7906	4086	40	65	147934	0.0865909384820758	5.85334936404584e-07
7907	4166	41	65	147934	0.0820114797886297	5.54378843191083e-07
7908	4245	42	65	147934	0.0752190241372235	5.08463396766284e-07
7909	4323	43	65	147934	0.0673184038321012	4.55057010775759e-07
7910	4400	44	65	147934	0.0589430529158949	3.98441554449247e-07
7911	4476	45	65	147934	0.0509388484890395	3.44334963490743e-07
7912	4551	46	65	147934	0.0464330152746155	3.13876561673554e-07
7913	4625	47	65	147934	0.0455160140894546	3.07677843426492e-07
7914	4698	48	65	147934	0.0477093153029528	3.22504057910641e-07
7915	4770	49	65	147934	0.052523802284561	3.55048888589243e-07
7916	4841	50	65	147934	0.0589538075856592	3.98514253556716e-07
7917	4911	51	65	147934	0.0648511474952869	4.38378922325408e-07
7918	4980	52	65	147934	0.0700738797131249	4.73683397414556e-07
7919	5048	53	65	147934	0.0739857510307501	5.0012675267856e-07
7920	5115	54	65	147934	0.0801383496116642	5.41716911674559e-07
7921	5181	55	65	147934	0.0860969698289586	5.81995821305167e-07
7922	5246	56	65	147934	0.092850753803819	6.27649856042688e-07
7923	5310	57	65	147934	0.101365203422262	6.85205587777399e-07
7924	5373	58	65	147934	0.112046595993973	7.5740935818658e-07
7925	5435	59	65	147934	0.121416081006299	8.20744933594026e-07
7926	5496	60	65	147934	0.134373401170172	9.08333453906282e-07
7927	5556	61	65	147934	0.152090717160247	1.02809845715148e-06
7928	5615	62	65	147934	0.171150054310847	1.1569352164536e-06
7929	5673	63	65	147934	0.187908929374502	1.27022137828019e-06
7930	5730	64	65	147934	0.202499697328926	1.36885163200432e-06
7931	5786	65	65	147934	0.21377496139431	1.44506983786222e-06
7932	5787	66	65	147934	0.204757819132999	1.384116018853e-06
7933	5788	67	65	147934	0.193271577866798	1.30647165537873e-06
7934	5789	68	65	147934	0.183065106684528	1.2374782449236e-06
7935	5790	69	65	147934	0.17621050372699	1.19114269692559e-06
7936	5791	70	65	147934	0.168747236719753	1.14069271918391e-06
7937	5792	71	65	147934	0.159879142160732	1.08074642854741e-06
7938	5793	72	65	147934	0.150554147243375	1.0177115960048e-06
7939	5794	73	65	147934	0.137452332031352	9.29146322220396e-07
7940	5795	74	65	147934	0.121821152721345	8.2348312572732e-07
7941	5796	75	65	147934	0.108069190458667	7.30523006602045e-07
7942	5797	76	65	147934	0.0968640442189593	6.54778781206209e-07
7943	5798	77	65	147934	0.0869390299902254	5.87687955373514e-07
7944	5799	78	65	147934	0.0773795788723438	5.23068252547378e-07
7945	5800	79	65	147934	0.0686561355172296	4.64099770960223e-07
7946	5801	80	65	147934	0.0621160218398136	4.19890098556205e-07
7947	5802	81	65	147934	0.0573328378585816	3.87556868999565e-07
7948	5803	82	65	147934	0.0538434169960317	3.6396918217605e-07
7949	5804	83	65	147934	0.051241069338772	3.46377907301715e-07
7950	5805	84	65	147934	0.0493924579328199	3.33881717068557e-07
7951	5806	85	65	147934	0.0480915220836862	3.25087688318346e-07
7952	5807	86	65	147934	0.0473725422785249	3.2022754930256e-07
7953	5808	87	65	147934	0.0471694624063183	3.18854775821098e-07
7954	5809	88	65	147934	0.0473245793400307	3.19903330809893e-07
7955	5810	89	65	147934	0.0476979450397901	3.22427197532616e-07
7956	5811	90	65	147934	0.0481824880553327	3.2570259747815e-07
7957	5812	91	65	147934	0.048668085204346	3.28985123124813e-07
7958	5813	92	65	147934	0.0490113243395929	3.31305341162903e-07
7959	5814	93	65	147934	0.0489883343595621	3.31149934156868e-07
7960	5815	94	65	147934	0.0483593336920476	3.26898033528787e-07
7961	5816	95	65	147934	0.0471948928273741	3.1902667965021e-07
7962	5817	96	65	147934	0.0452513867314475	3.05889023020046e-07
7963	5818	97	65	147934	0.0431924338900215	2.91970972798826e-07
7964	5819	98	65	147934	0.0412318200850401	2.78717671968852e-07
7965	5820	99	65	147934	0.0394506153046254	2.66677135105016e-07
7966	5821	100	65	147934	0.0378795738660308	2.56057254356881e-07
7967	5822	101	65	147934	0.0365239545767907	2.46893578060423e-07
7968	5823	102	65	147934	0.0353753141610942	2.39129031602568e-07
7969	5824	103	65	147934	0.0344185535871262	2.32661548982156e-07
7970	5825	104	65	147934	0.0336358621844171	2.27370734141016e-07
7971	5826	105	65	147934	0.0330089824587674	2.23133170594774e-07
7972	5827	106	65	147934	0.0325203481321196	2.1983011432206e-07
7973	5828	107	65	147934	0.0321535620966955	2.1735072462514e-07
7974	5829	108	65	147934	0.0318936130478341	2.15593528518353e-07
7975	5830	109	65	147934	0.0317269057482853	2.14466625307809e-07
7976	5831	110	65	147934	0.0316411220373807	2.13886747045173e-07
7977	5832	111	65	147934	0.0316249754904487	2.13777600081446e-07
7978	5833	112	65	147934	0.031667952714447	2.14068116284606e-07
7979	5834	113	65	147934	0.0317600776310627	2.14690859647293e-07
7980	5835	114	65	147934	0.0318916294890095	2.15580120114439e-07
7981	5836	115	65	147934	0.0320526116948422	2.16668323001083e-07
7982	5837	116	65	147934	0.0322315697839765	2.1787803874685e-07
7983	5838	117	65	147934	0.0324140248415366	2.19111393199242e-07
7984	5839	118	65	147934	0.0325856570307655	2.20271587537452e-07
7985	5840	119	65	147934	0.032751337241451	2.21391547862229e-07
7986	5841	120	65	147934	0.0329161281229624	2.22505496525223e-07
7987	67	0	66	150280	0.0435683960649741	2.89914799474143e-07
7988	187	1	66	150280	0.0440383805703804	2.93042191711341e-07
7989	306	2	66	150280	0.0436109042216609	2.90197659180602e-07
7990	424	3	66	150280	0.0430769190421422	2.86644390751545e-07
7991	541	4	66	150280	0.0433029314021523	2.88148332460423e-07
7992	657	5	66	150280	0.0443553350101572	2.95151284336952e-07
7993	772	6	66	150280	0.044837248423506	2.98358054455058e-07
7994	886	7	66	150280	0.0449431175589451	2.99062533663462e-07
7995	999	8	66	150280	0.0438978776751659	2.92107250965969e-07
7996	1111	9	66	150280	0.0404835854945629	2.69387712899673e-07
7997	1222	10	66	150280	0.0355467264878509	2.365366415215e-07
7998	1332	11	66	150280	0.0300874389088771	2.00209202215046e-07
7999	1441	12	66	150280	0.0260542852938667	1.73371608290303e-07
8000	1549	13	66	150280	0.0236425177861658	1.57323115425644e-07
8001	1656	14	66	150280	0.0227031871901689	1.51072579120101e-07
8002	1762	15	66	150280	0.0229182487537371	1.52503651542035e-07
8003	1867	16	66	150280	0.0243326691270537	1.61915551816967e-07
8004	1971	17	66	150280	0.0268166790801601	1.78444763642269e-07
8005	2074	18	66	150280	0.0304874177063659	2.02870759291761e-07
8006	2176	19	66	150280	0.0351096970960042	2.33628540697393e-07
8007	2277	20	66	150280	0.0398535176464473	2.65195086814262e-07
8008	2377	21	66	150280	0.0445695890686777	2.9657698342213e-07
8009	2476	22	66	150280	0.0487533494679646	3.24416751849645e-07
8010	2574	23	66	150280	0.0527619351831001	3.51090864939447e-07
8011	2671	24	66	150280	0.0565692090758308	3.76425399759321e-07
8012	2767	25	66	150280	0.0579471035259395	3.85594247577452e-07
8013	2862	26	66	150280	0.057809440868595	3.84678206471886e-07
8014	2956	27	66	150280	0.0575316134912962	3.8282947492212e-07
8015	3049	28	66	150280	0.0581733017008208	3.87099425744083e-07
8016	3141	29	66	150280	0.0584384500503269	3.88863787931374e-07
8017	3232	30	66	150280	0.0588254687217805	3.91439105148925e-07
8018	3322	31	66	150280	0.059657191103027	3.9697358998554e-07
8019	3411	32	66	150280	0.0614892659768746	4.09164665802998e-07
8020	3499	33	66	150280	0.0648404684874322	4.31464389722067e-07
8021	3586	34	66	150280	0.0695169856276178	4.62583082430249e-07
8022	3672	35	66	150280	0.0731519848247225	4.86771259147741e-07
8023	3757	36	66	150280	0.0764057111267362	5.08422352453661e-07
8024	3841	37	66	150280	0.0798166597979209	5.31119641987762e-07
8025	3924	38	66	150280	0.082343729712362	5.47935385363069e-07
8026	4006	39	66	150280	0.0848317366736993	5.64491194262039e-07
8027	4087	40	66	150280	0.0860980299683425	5.72917420603823e-07
8028	4167	41	66	150280	0.084393238539111	5.61573320063289e-07
8029	4246	42	66	150280	0.0768065357357423	5.11089537767782e-07
8030	4324	43	66	150280	0.0668878592169173	4.45088230083293e-07
8031	4401	44	66	150280	0.0570768362207165	3.79803275357443e-07
8032	4477	45	66	150280	0.0493823676372952	3.2860239311482e-07
8033	4552	46	66	150280	0.0449518179163772	2.99120427976958e-07
8034	4626	47	66	150280	0.0434782299946808	2.89314812314884e-07
8035	4699	48	66	150280	0.0447343075084403	2.97673060343627e-07
8036	4771	49	66	150280	0.0487815916951465	3.24604682560198e-07
8037	4842	50	66	150280	0.0538084233454793	3.58054453989082e-07
8038	4912	51	66	150280	0.0585287661513545	3.89464773431957e-07
8039	4981	52	66	150280	0.0620950680742061	4.13195821627669e-07
8040	5049	53	66	150280	0.0656456470537395	4.36822245499997e-07
8041	5116	54	66	150280	0.0719753172999347	4.78941424673508e-07
8042	5182	55	66	150280	0.0805737146367417	5.36157270673022e-07
8043	5247	56	66	150280	0.0896124641776258	5.9630332830467e-07
8044	5311	57	66	150280	0.0976935285102519	6.50076713536411e-07
8045	5374	58	66	150280	0.106137970412712	7.06268102293798e-07
8046	5436	59	66	150280	0.113124573944374	7.52758676765866e-07
8047	5497	60	66	150280	0.122993247494354	8.18427252424499e-07
8048	5557	61	66	150280	0.139100142620952	9.25606485366997e-07
8049	5616	62	66	150280	0.156561909870947	1.04180136991581e-06
8050	5674	63	66	150280	0.170974023447426	1.13770311050989e-06
8051	5731	64	66	150280	0.185197500372878	1.23234961653499e-06
8052	5787	65	66	150280	0.208004955313228	1.384116018853e-06
8053	5842	66	66	150280	0.243099160390428	1.61764147185539e-06
8054	5843	67	66	150280	0.229444523587686	1.52678016760504e-06
8055	5844	68	66	150280	0.211940719509628	1.4103055596861e-06
8056	5845	69	66	150280	0.199575108887756	1.32802175198134e-06
8057	5846	70	66	150280	0.188280569998869	1.25286511843804e-06
8058	5847	71	66	150280	0.179596978455865	1.1950823692831e-06
8059	5848	72	66	150280	0.173014856304605	1.15128331317943e-06
8060	5849	73	66	150280	0.162617148182903	1.08209441165094e-06
8061	5850	74	66	150280	0.148907820521993	9.90869181008738e-07
8062	5851	75	66	150280	0.133687115958593	8.8958687755252e-07
8063	5852	76	66	150280	0.119495113550789	7.95149810691966e-07
8064	5853	77	66	150280	0.105916750109442	7.04796048106482e-07
8065	5854	78	66	150280	0.0932107614581214	6.2024728146208e-07
8066	5855	79	66	150280	0.0818149999396602	5.44417087700694e-07
8067	5856	80	66	150280	0.0731593012062829	4.86819944146146e-07
8068	5857	81	66	150280	0.0670932168439587	4.46454730130148e-07
8069	5858	82	66	150280	0.0629929752004399	4.19170715999733e-07
8070	5859	83	66	150280	0.059751247143554	3.97599461961366e-07
8071	5860	84	66	150280	0.0574356060524344	3.82190617862885e-07
8072	5861	85	66	150280	0.055309233931476	3.68041215940085e-07
8073	5862	86	66	150280	0.0538200070323102	3.58131534683991e-07
8074	5863	87	66	150280	0.0529612375622939	3.52417071881114e-07
8075	5864	88	66	150280	0.0525074403660476	3.4939739397157e-07
8076	5865	89	66	150280	0.0521485511865315	3.4700925729659e-07
8077	5866	90	66	150280	0.0518966624709558	3.45333127967499e-07
